,Nb_Tweets,Nb_Positive_Tweets,Nb_Negative_Tweets,nb_Neutral_Tweets,text,Sentiment_Score,Party,Name,Category
2016-06-01,34,18,1,15,"['well said carolinelucas take anything referendum s people want voice', 'people hurting austerity going find leaving eu makes things even worse carolinelucas', 'last week left still thinking voting leave s time real carolinelucas', 'good carolinelucas https', 'wise words carolinelucas eu biggest peace project history', 'great work francesogrady carolinelucas tonight now public deliver verdict', 'ringfence tax pounds migrants local services complete sense carolinelucas', 'looking forward hearing another europe carolinelucas moment now thegreenparty greensforeurope', 'six films remain campaign pitch carolinelucas', 'excellent podcast nef carolinelucas jhilary war want amp amp', 'far reasonable kindly convincing contribution either side carolinelucas', 'pressure housing comes lack investment uk govt free movement carolinelucas', 'carolinelucas shami chakrabarti amp many must reject division isolation', 'undecided referendum come hear carolinelucas peterkyle evening brighthelmurc', 'case remain carolinelucas film', 'far undermining sovereignty membership eu made possible secure national carolinelucas', 'great debate angle thanks samuelmarclowe carolinelucas lorddeben', 'fantastic interview john major calling copper bottomed leave nonsense', 'always impressed carolinelucas different parties speech euromove rally earlier inspiring', 'conservatives amp uklabour crisis carolinelucas amp timfarron save uk ukip', 'please convince parliament thing save us suicide nullify amp', 'hopeful message carolinelucas watch pep', 'wonderful positive contribution carolinelucas wonderful gift free movement', 'strongerin still build bridges outside countries', 'eu undemocratic arguments carolinelucas amp danhannanmep outlined https', 'carolinelucas less great job combatting leave accusations independent hoc library says laws brussels', 'carolinelucas made natty graphic based data brightonhovecc', 'point another holiday panic champagne socialists', 'leave campaign ministers deliberately misleading electorate sacked govt carolinelucas', 'great point carolinelucas problems often problems global warming', 'strongerin still build bridges outside countries', 'bravo excellent questioning carolinelucas sunday politics', 'top arguments drawn carolinelucas mliebreich opinions', 'letter heart will voting us sarahchampionmp carolinelucas']",0.33714892830746496,Green  of England and Wales,Caroline Lucas,General
2016-06-01,1,1,0,0,['great front page thejournalnews important day today'],0.6000000000000001,Labour,Catherine McKinnell,General
2016-06-01,2,0,1,1,"['aside davidlammy poss mps remembered parliamentary democracy', 'relatively small overall majority poll legally binding']",-0.016666666666666663,Labour,Catherine West,General
2016-06-01,3,1,0,2,"['bbc radio money box eu referendum now sobering listening', 'powerful assessment views northern labour heartlands chionwurah', 'view ground chionwurah ianmearnsmp guyopperman tomblenkinsop']",0.3,Labour,Chi Onwurah,General
2016-06-01,1,0,0,1,['norwich north mp norwichchloe states need links benefit closest us europe'],0.0,Conservative,Chloe Smith,General
2016-06-01,9,4,3,2,"['holds barred critique performance rhonddabryant sadly agree', 'rhonddabryant uses polling night cause maximum public damage labour within', 'learn ruthdavidsonmsp distance ukip thesun proud beliefs behind chiller', 'rhonddabryant matter interest true either side apart spreading fear suppositions', 'rhonddabryant argument labour protect us torys eu vote labour', 'presumably think short term pain bring long term gain maybe even stand lose', 'really uk gdp per capita declined period improved onwards', 'rhonddabryant yet another evil back stabbing politician needs gone', 'rhonddabryant amazed anyone believes stats either side right now']",-0.07619047619047618,Labour,Chris Bryant,General
2016-06-01,1,1,0,0,['enjoyed tonight debate sacred heart church westhoughton great contributions everyone mps views'],0.65,Conservative,Chris Green,General
2016-06-01,2,1,0,1,"['chhcalling hear mep besides farage debate please', 'minutes first eu referendum debate looking forward hearing tobyperkinsmp chhcalling']",0.25,Conservative,Chris Heaton-Harris,General
2016-06-01,25,11,3,11,"['hiding place mps overblown promises campaign', 'chukaumunna please come save us folly', 'quitter th uklabour leadership elections may ask chukaumunna pitch', 'chukaumunna rt hearing rumours source labour mps set sign letter calling corbyn go', 'proud see dignified appearance chukaumunna bigger pm nd heal divisions best deal possible', 'strong speech chukaumunna bbcnews warning eu need unite splinter start blame', 'chuka umunna fantastic job bbc person labour said anything sensible tonight gets chukaumunna', 'strongerin brixtonhilllab labour weak now school kids boroughs', 'chukaumunna really nice piece evening standard today', 'coming days go chukaumunna take calls morning', 'certain hear convincing pitch car dealer chukaumunna round blairite', 'arrived rainy debate', 'good line chukaumunna jeremy corbyn campaign always want strikers score goals', 'labour attemps ramp campaign afneil hears chukaumunna katehoeymp', 'really looking forward visit patron chukaumunna tomorrow', 'chukaumunna strongerin part panel june', 'watch live londonlive https', 'chukaumunna hackneyabbott british black political voice removed debate bbc', 'despite great efforts chukaumunna others experience brixton many bame voters disengaged depressing', 'pm agrees hiding place mps overblown promises campaign', 'chukaumunna find way use today result reforms need eu call another within', 'wake call eu coherent points chukaumunna', 'challenge knit together uk society chukaumunna true words man needed lead labour amp country forward', 'nurse skynewsbreak chukaumunna needs splinters removing arse fence sitting', 'hear horse already bolted sarcastic labour mess']",0.2286926406926407,Labour,Chuka Umunna,General
2016-06-01,2,1,0,1,"['reaction labourlewis david cameron wanted shoot ukip fox used nuclear weapon try shoot fox', 'good short video eu vital workers rights https labourlewis']",0.26666666666666666,Labour,Clive Lewis,General
2016-06-01,4,2,0,2,"['polls now open let weather stop making historic decision', 'britain negotiating position strength left eu https amp amp', 'dermotmurnaghan amp sophyridgesky douglascarswell amp damiancollins latest', 'great hear damiancollins school today uk gibstrongerin eu']",0.26,Conservative,Damian Collins,General
2016-06-01,1,1,0,0,['keep seeing strange tweets leave campaign jobs record high joblessness high elsewhere eu er yes'],0.09000000000000001,Conservative,Damian Hinds,General
2016-06-01,2,2,0,0,"['expected barnsley usually proud red electoral maps michaeldugher danjarvismp', 'great danjarvismp leaving eu huge blow northern cities']",0.38,Labour,Dan Jarvis,General
2016-06-01,1,1,0,0,['watched yet best arguments voting'],1.0,Scottish National,Danielle Rowley,General
2016-06-01,2,2,0,0,"['brilliant letter mp davidcrausby outlining', 'brilliant letter mp davidcrausby outlining']",0.9,Labour,David Crausby,General
2016-06-01,1,0,0,1,['sunday afneil talks danhannanmep daviddavismp'],0.0,Conservative,David Davis,General
2016-06-01,1,0,0,1,['still confirmation davidgauke quit vote leave thursday'],0.0,Conservative,David Gauke,General
2016-06-01,11,3,2,6,"['aside davidlammy poss mps remembered parliamentary democracy', 'relatively small overall majority poll legally binding', 'https davidlammy project truth inside', 'davidlammy call via guardian', 'davidlammy leave campaign built lies start britain needs decisive result', 'lots better advice world events eg fall borne', 'davidlammy wishes ignore result ironically safest democratic seat uk area vulnerable riots', 'correct nevertheless majority mps voted work result', 'great response constituents street tottenham morning', 'given us entertainment lots comedians now insanity fm davidlammy timfarronhttps', 'davidlammy young british adults barred voting spain brought kids never uk electoral roll']",0.10625,Labour,David Lammy,General
2016-06-01,2,1,0,1,"['playing olympics different negotiating davidmundelldct borisjohnson backs theresa may ouch', 'damp monday morning westminster live ianmurraymp davidmundelldct alexsalmond']",0.06818181818181818,Conservative,David Mundell,General
2016-06-01,5,0,0,5,"['arbitary misleading conclusion imo', 'cash pledge davidtcdavies says wales will benefit dividend', 'lot people migrating eu outside given eu passports year said davidtcdavies', 'begun made colleague davidtcdavies mp evening', 'joining nickyaacampbell chaptertweets discussing welsh audience amp davidtcdavies']",0.0,Conservative,David T. C. Davies,General
2016-06-01,1,1,0,0,['paul badge believed right remain believes right now'],0.2857142857142857,Labour,Debbie Abrahams,General
2016-06-01,8,2,3,3,"['video lborocrcc stating prominent politician days leading https hackneyabbott', 'mps distracting awful job tories handling', 'coming reaction hackneyabbott victoria borwick mp', 'anyone heard anything hackneyabbott', 'somebody take hackneyabbott laces belt away', 'great advert uklabour explaining vote today jobs rights amp', 'something missing hackneyabbott need bed corbyn politically mean', 'chukaumunna hackneyabbott british black political voice removed debate bbc']",-0.04739583333333333,Labour,Diane Abbott,General
2016-06-01,1,0,0,1,['today fm statement scotgov bbc charter debate amp members business'],0.0,Conservative,Douglas Ross,General
2016-06-01,1,1,0,0,['pending maybe less mr might good wait maybe views will help'],0.26666666666666666,Conservative,Dr Andrew Murrison,General
2016-06-01,6,0,0,6,"['will exempt closer union conned conned now', 'instruction people ukparliament comment leadership govt', 'pics southend campaigning today jamesduddridge bernardjenkin', 'veiled threats eu time angela will understand will bullied staying', 'will exempt closer union conned conned now', 'instruction people ukparliament comment leadership govt']",0.0,Conservative,Dr Liam Fox,General
2016-06-01,5,3,1,1,"['jeremywarneruk telegraph worth read especially remain', 'prosperity strength come negotiation amp collaboration meaningless isolation absolute sovereignty', 'perspective campaigns rcolvile foreignpolicy', 'yet another conservative mp declares remain v welcome support drphillipleemp', 'will nato provide britain security future thoughtful realistic piece frasernelson']",0.17083333333333336,Liberal Democrats,Dr Phillip Lee,General
2016-06-01,1,1,0,0,['followed great bus market place stop chat senior research scientists durham uni'],0.8,Labour,Dr Roberta Blackman-Woods,General
2016-06-01,1,1,0,0,['away campaign thrills nice clear views please danwatkins drrosena simple'],0.2333333333333333,Labour,Dr Rosena Allin-Khan,General
2016-06-01,1,1,0,0,['rupahuq mp discussed importance voting first podcast listen now https amp amp'],0.25,Labour,Dr Rupa Huq,General
2016-06-01,1,1,0,0,['tea delivering letters speaking folk sunshine many benefits eu'],0.5,Scottish National,Drew Hendry,General
2016-06-01,10,5,0,5,"['lovely thank card received office today q amp', 'doncaster strangest day debate britain goes don t need participate', 'prime minister hearts itv speaking good sense even going switch john curtice', 'gove borisjohnson went highly respectable conservatives trash tier politicians', 'huge interest stoke form students come along ask questions', 'selfie plasterers bmetc jackdromeymp uklabourin', 'wondered elite including wanted exclude us plebs seize chance', 'vote leave hiding deregulation agenda poorest', 'droning uklabour learning mistakes', 'strong defence experts start ukandeu conf first speaker']",0.46388888888888885,Labour,Edward Miliband,General
